TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
ko04670	Leukocyte transendothelial migration	0.999999999994566	-5.43368737698469e-12	109	0	0	25	6607
mmu04670	Leukocyte transendothelial migration	0.999999999994566	-5.43368737698469e-12	109	0	0	25	6607
mmu_M00108	C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00408	ESCRT-0 complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00405	THC complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
ko00785	Lipoic acid metabolism	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00405	THC complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00288	RPA complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00020	Serine biosynthesis, glycerate-3P => serine	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00393	TRAMP complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00297	DNA-PK complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00392	Ski complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
ko01220	Degradation of aromatic compounds	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00108	C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00288	RPA complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00297	DNA-PK complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00392	Ski complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00020	Serine biosynthesis, glycerate-3P => serine	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00148	Succinate dehydrogenase (ubiquinone)	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00393	TRAMP complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00384	Cul3-SPOP complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00082	Fatty acid biosynthesis, initiation	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu00785	Lipoic acid metabolism	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00082	Fatty acid biosynthesis, initiation	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00005	PRPP biosynthesis, ribose 5P => PRPP	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00408	ESCRT-0 complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu01220	Degradation of aromatic compounds	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00005	PRPP biosynthesis, ribose 5P => PRPP	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00148	Succinate dehydrogenase (ubiquinone)	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00134	Polyamine biosynthesis, arginine => ornithine => putrescine	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00410	ESCRT-II complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00554	Nucleotide sugar biosynthesis, galactose => UDP-galactose	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00069	Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00134	Polyamine biosynthesis, arginine => ornithine => putrescine	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00118	Glutathione biosynthesis, glutamate => glutathione	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00069	Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00410	ESCRT-II complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00118	Glutathione biosynthesis, glutamate => glutathione	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
mmu_M00384	Cul3-SPOP complex	0.999999999994581	-5.41901293233718e-12	3	0	0	25	6607
M00359	Aminoacyl-tRNA biosynthesis, eukaryotes	0.99999999999483	-5.16991223431002e-12	36	0	0	25	6607
ko00860	Porphyrin and chlorophyll metabolism	0.99999999999483	-5.16991223431002e-12	36	0	0	25	6607
ko04140	Regulation of autophagy	0.99999999999483	-5.16991223431002e-12	36	0	0	25	6607
mmu04140	Regulation of autophagy	0.99999999999483	-5.16991223431002e-12	36	0	0	25	6607
mmu_M00359	Aminoacyl-tRNA biosynthesis, eukaryotes	0.99999999999483	-5.16991223431002e-12	36	0	0	25	6607
mmu00860	Porphyrin and chlorophyll metabolism	0.99999999999483	-5.16991223431002e-12	36	0	0	25	6607
mmu_M00129	Ascorbate biosynthesis, animals, glucose-1P => ascorbate	0.99999999999497	-5.02980781285477e-12	19	0	0	25	6607
ko04320	Dorso-ventral axis formation	0.99999999999497	-5.02980781285477e-12	19	0	0	25	6607
mmu04320	Dorso-ventral axis formation	0.99999999999497	-5.02980781285477e-12	19	0	0	25	6607
M00129	Ascorbate biosynthesis, animals, glucose-1P => ascorbate	0.99999999999497	-5.02980781285477e-12	19	0	0	25	6607
ko04964	Proximal tubule bicarbonate reclamation	0.99999999999497	-5.02980781285477e-12	19	0	0	25	6607
mmu04964	Proximal tubule bicarbonate reclamation	0.99999999999497	-5.02980781285477e-12	19	0	0	25	6607
mmu_M00430	Exon junction complex (EJC)	0.99999999999497	-5.02980781285477e-12	19	0	0	25	6607
M00430	Exon junction complex (EJC)	0.99999999999497	-5.02980781285477e-12	19	0	0	25	6607
ko04622	RIG-I-like receptor signaling pathway	0.999999999995254	-4.74550122608015e-12	64	0	0	25	6607
mmu04622	RIG-I-like receptor signaling pathway	0.999999999995254	-4.74550122608015e-12	64	0	0	25	6607
mmu04961	Endocrine and other factor-regulated calcium reabsorption	0.999999999995261	-4.7387554935325e-12	51	0	0	25	6607
ko04961	Endocrine and other factor-regulated calcium reabsorption	0.999999999995261	-4.7387554935325e-12	51	0	0	25	6607
ko04660	T cell receptor signaling pathway	0.999999999995286	-4.71367459842616e-12	98	0	0	25	6607
mmu04660	T cell receptor signaling pathway	0.999999999995286	-4.71367459842616e-12	98	0	0	25	6607
ko00052	Galactose metabolism	0.99999999999533	-4.6704720778435e-12	31	0	0	25	6607
mmu00052	Galactose metabolism	0.99999999999533	-4.6704720778435e-12	31	0	0	25	6607
ko04130	SNARE interactions in vesicular transport	0.99999999999533	-4.6704720778435e-12	31	0	0	25	6607
mmu04130	SNARE interactions in vesicular transport	0.99999999999533	-4.6704720778435e-12	31	0	0	25	6607
ko00565	Ether lipid metabolism	0.999999999995435	-4.56479277413857e-12	37	0	0	25	6607
mmu00565	Ether lipid metabolism	0.999999999995435	-4.56479277413857e-12	37	0	0	25	6607
mmu05221	Acute myeloid leukemia	0.99999999999544	-4.56005122632563e-12	49	0	0	25	6607
mmu00510	N-Glycan biosynthesis	0.99999999999544	-4.56005122632563e-12	49	0	0	25	6607
ko00510	N-Glycan biosynthesis	0.99999999999544	-4.56005122632563e-12	49	0	0	25	6607
ko05221	Acute myeloid leukemia	0.99999999999544	-4.56005122632563e-12	49	0	0	25	6607
ko05321	Inflammatory bowel disease (IBD)	0.999999999995712	-4.28791319586473e-12	54	0	0	25	6607
ko00982	Drug metabolism - cytochrome P450	0.999999999995712	-4.28791319586473e-12	54	0	0	25	6607
mmu05321	Inflammatory bowel disease (IBD)	0.999999999995712	-4.28791319586473e-12	54	0	0	25	6607
mmu00982	Drug metabolism - cytochrome P450	0.999999999995712	-4.28791319586473e-12	54	0	0	25	6607
mmu04621	NOD-like receptor signaling pathway	0.999999999995712	-4.2876169663497e-12	50	0	0	25	6607
mmu05217	Basal cell carcinoma	0.999999999995712	-4.2876169663497e-12	50	0	0	25	6607
ko05217	Basal cell carcinoma	0.999999999995712	-4.2876169663497e-12	50	0	0	25	6607
ko00561	Glycerolipid metabolism	0.999999999995712	-4.2876169663497e-12	50	0	0	25	6607
mmu00561	Glycerolipid metabolism	0.999999999995712	-4.2876169663497e-12	50	0	0	25	6607
ko04621	NOD-like receptor signaling pathway	0.999999999995712	-4.2876169663497e-12	50	0	0	25	6607
mmu04142	Lysosome	0.999999999995726	-4.27403836366023e-12	113	0	0	25	6607
ko04142	Lysosome	0.999999999995726	-4.27403836366023e-12	113	0	0	25	6607
ko04120	Ubiquitin mediated proteolysis	0.999999999995786	-4.21347087598193e-12	121	0	0	25	6607
mmu04120	Ubiquitin mediated proteolysis	0.999999999995786	-4.21347087598193e-12	121	0	0	25	6607
ko05340	Primary immunodeficiency	0.999999999995787	-4.21339520695809e-12	35	0	0	25	6607
mmu05340	Primary immunodeficiency	0.999999999995787	-4.21339520695809e-12	35	0	0	25	6607
mmu00410	beta-Alanine metabolism	0.9999999999958	-4.19997339924946e-12	27	0	0	25	6607
mmu_M00354	Spliceosome, U4/U6.U5 tri-snRNP	0.9999999999958	-4.19997339924946e-12	27	0	0	25	6607
ko04966	Collecting duct acid secretion	0.9999999999958	-4.19997339924946e-12	27	0	0	25	6607
ko00410	beta-Alanine metabolism	0.9999999999958	-4.19997339924946e-12	27	0	0	25	6607
mmu04966	Collecting duct acid secretion	0.9999999999958	-4.19997339924946e-12	27	0	0	25	6607
M00354	Spliceosome, U4/U6.U5 tri-snRNP	0.9999999999958	-4.19997339924946e-12	27	0	0	25	6607
mmu00190	Oxidative phosphorylation	0.999999999995936	-4.06365788705394e-12	112	0	0	25	6607
ko00190	Oxidative phosphorylation	0.999999999995936	-4.06365788705394e-12	112	0	0	25	6607
mmu04919	Thyroid hormone signaling pathway	0.999999999995936	-4.06365788705394e-12	112	0	0	25	6607
ko04060	Cytokine-cytokine receptor interaction	0.999999999995975	-4.02542866243772e-12	230	0	0	25	6607
mmu04060	Cytokine-cytokine receptor interaction	0.999999999995975	-4.02542866243772e-12	230	0	0	25	6607
mmu04070	Phosphatidylinositol signaling system	0.999999999996111	-3.88891363266492e-12	76	0	0	25	6607
ko04070	Phosphatidylinositol signaling system	0.999999999996111	-3.88891363266492e-12	76	0	0	25	6607
ko04330	Notch signaling pathway	0.999999999996177	-3.82325501327849e-12	45	0	0	25	6607
mmu04330	Notch signaling pathway	0.999999999996177	-3.82325501327849e-12	45	0	0	25	6607
mmu05030	Cocaine addiction	0.999999999996177	-3.82325501327849e-12	45	0	0	25	6607
ko05030	Cocaine addiction	0.999999999996177	-3.82325501327849e-12	45	0	0	25	6607
mmu05218	Melanoma	0.999999999996256	-3.74355539737865e-12	68	0	0	25	6607
mmu05133	Pertussis	0.999999999996256	-3.74355539737865e-12	68	0	0	25	6607
ko05133	Pertussis	0.999999999996256	-3.74355539737865e-12	68	0	0	25	6607
ko05218	Melanoma	0.999999999996256	-3.74355539737865e-12	68	0	0	25	6607
ko05100	Bacterial invasion of epithelial cells	0.999999999996256	-3.74355539737865e-12	68	0	0	25	6607
mmu05100	Bacterial invasion of epithelial cells	0.999999999996256	-3.74355539737865e-12	68	0	0	25	6607
ko04145	Phagosome	0.99999999999638	-3.62014136687129e-12	154	0	0	25	6607
mmu04145	Phagosome	0.99999999999638	-3.62014136687129e-12	154	0	0	25	6607
mmu04141	Protein processing in endoplasmic reticulum	0.99999999999638	-3.62014136687129e-12	154	0	0	25	6607
ko04141	Protein processing in endoplasmic reticulum	0.99999999999638	-3.62014136687129e-12	154	0	0	25	6607
ko04610	Complement and coagulation cascades	0.999999999996429	-3.5708959875571e-12	73	0	0	25	6607
ko00140	Steroid hormone biosynthesis	0.999999999996429	-3.5708959875571e-12	73	0	0	25	6607
ko03008	Ribosome biogenesis in eukaryotes	0.999999999996429	-3.5708959875571e-12	73	0	0	25	6607
mmu04610	Complement and coagulation cascades	0.999999999996429	-3.5708959875571e-12	73	0	0	25	6607
mmu03008	Ribosome biogenesis in eukaryotes	0.999999999996429	-3.5708959875571e-12	73	0	0	25	6607
mmu00140	Steroid hormone biosynthesis	0.999999999996429	-3.5708959875571e-12	73	0	0	25	6607
mmu04310	Wnt signaling pathway	0.999999999996668	-3.33239276420929e-12	129	0	0	25	6607
ko04310	Wnt signaling pathway	0.999999999996668	-3.33239276420929e-12	129	0	0	25	6607
ko05169	Epstein-Barr virus infection	0.999999999996678	-3.32194324188914e-12	188	0	0	25	6607
mmu05169	Epstein-Barr virus infection	0.999999999996678	-3.32194324188914e-12	188	0	0	25	6607
ko04666	Fc gamma R-mediated phagocytosis	0.999999999996957	-3.04295494980112e-12	77	0	0	25	6607
mmu04666	Fc gamma R-mediated phagocytosis	0.999999999996957	-3.04295494980112e-12	77	0	0	25	6607
ko04722	Neurotrophin signaling pathway	0.99999999999703	-2.96991770334696e-12	108	0	0	25	6607
mmu04722	Neurotrophin signaling pathway	0.99999999999703	-2.96991770334696e-12	108	0	0	25	6607
ko05168	Herpes simplex infection	0.999999999997065	-2.93548246340593e-12	191	0	0	25	6607
mmu05168	Herpes simplex infection	0.999999999997065	-2.93548246340593e-12	191	0	0	25	6607
M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00015	Proline biosynthesis, glutamate => proline	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu00290	Valine, leucine and isoleucine biosynthesis	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00263	DNA polymerase epsilon complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00262	DNA polymerase delta complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00128	Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate => ubiquinone	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00401	Sec61 complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00402	Translocon-associated protein (TRAP) complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00037	Melatonin biosynthesis, tryptophan => serotonin => melatonin	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00261	DNA polymerase alpha / primase complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00401	Sec61 complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00013	Malonate semialdehyde pathway, propanoyl-CoA => Acetyl-CoA	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00381	SCF-SKP2 complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00057	Glycosaminoglycan biosynthesis, linkage tetrasaccharide	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00015	Proline biosynthesis, glutamate => proline	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00058	Glycosaminoglycan biosynthesis, chondroitin sulfate backbone	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00387	SCF-FBW7 complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00261	DNA polymerase alpha / primase complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00402	Translocon-associated protein (TRAP) complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00027	GABA (gamma-Aminobutyrate) shunt	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
ko00290	Valine, leucine and isoleucine biosynthesis	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00013	Malonate semialdehyde pathway, propanoyl-CoA => Acetyl-CoA	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu00730	Thiamine metabolism	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00263	DNA polymerase epsilon complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00027	GABA (gamma-Aminobutyrate) shunt	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00387	SCF-FBW7 complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00390	Exosome, archaea	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00414	Bloom's syndrome complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00414	Bloom's syndrome complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00262	DNA polymerase delta complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00425	H/ACA ribonucleoprotein complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00058	Glycosaminoglycan biosynthesis, chondroitin sulfate backbone	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
ko00730	Thiamine metabolism	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
ko00061	Fatty acid biosynthesis	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00128	Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate => ubiquinone	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00057	Glycosaminoglycan biosynthesis, linkage tetrasaccharide	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00425	H/ACA ribonucleoprotein complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu00061	Fatty acid biosynthesis	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
mmu_M00381	SCF-SKP2 complex	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
M00390	Exosome, archaea	0.99999999999715	-2.84966573784824e-12	4	0	0	25	6607
ko00520	Amino sugar and nucleotide sugar metabolism	0.999999999998068	-1.93161397708594e-12	44	0	0	25	6607
mmu00520	Amino sugar and nucleotide sugar metabolism	0.999999999998068	-1.93161397708594e-12	44	0	0	25	6607
mmu04978	Mineral absorption	0.999999999998068	-1.93161397708594e-12	44	0	0	25	6607
ko04978	Mineral absorption	0.999999999998068	-1.93161397708594e-12	44	0	0	25	6607
mmu05213	Endometrial cancer	0.999999999998068	-1.93161397708594e-12	44	0	0	25	6607
ko05213	Endometrial cancer	0.999999999998068	-1.93161397708594e-12	44	0	0	25	6607
mmu00600	Sphingolipid metabolism	0.999999999998415	-1.58485975008899e-12	43	0	0	25	6607
ko02010	ABC transporters	0.999999999998415	-1.58485975008899e-12	43	0	0	25	6607
mmu02010	ABC transporters	0.999999999998415	-1.58485975008899e-12	43	0	0	25	6607
ko00600	Sphingolipid metabolism	0.999999999998415	-1.58485975008899e-12	43	0	0	25	6607
mmu05010	Alzheimer's disease	0.999999999998494	-1.50645483634869e-12	152	0	0	25	6607
ko05010	Alzheimer's disease	0.999999999998494	-1.50645483634869e-12	152	0	0	25	6607
mmu03460	Fanconi anemia pathway	0.999999999998987	-1.01330201939522e-12	42	0	0	25	6607
mmu00591	Linoleic acid metabolism	0.999999999998987	-1.01330201939522e-12	42	0	0	25	6607
mmu03420	Nucleotide excision repair	0.999999999998987	-1.01330201939522e-12	42	0	0	25	6607
mmu00970	Aminoacyl-tRNA biosynthesis	0.999999999998987	-1.01330201939522e-12	42	0	0	25	6607
mmu05144	Malaria	0.999999999998987	-1.01330201939522e-12	42	0	0	25	6607
ko00591	Linoleic acid metabolism	0.999999999998987	-1.01330201939522e-12	42	0	0	25	6607
ko03460	Fanconi anemia pathway	0.999999999998987	-1.01330201939522e-12	42	0	0	25	6607
ko05144	Malaria	0.999999999998987	-1.01330201939522e-12	42	0	0	25	6607
ko00970	Aminoacyl-tRNA biosynthesis	0.999999999998987	-1.01330201939522e-12	42	0	0	25	6607
ko03420	Nucleotide excision repair	0.999999999998987	-1.01330201939522e-12	42	0	0	25	6607
ko04630	Jak-STAT signaling pathway	0.999999999999053	-9.47110899043367e-13	135	0	0	25	6607
mmu04630	Jak-STAT signaling pathway	0.999999999999053	-9.47110899043367e-13	135	0	0	25	6607
mmu05202	Transcriptional misregulation in cancer	0.999999999999247	-7.52843335966809e-13	151	0	0	25	6607
ko05202	Transcriptional misregulation in cancer	0.999999999999247	-7.52843335966809e-13	151	0	0	25	6607
ko05152	Tuberculosis	0.999999999999357	-6.43240402187274e-13	159	0	0	25	6607
mmu05152	Tuberculosis	0.999999999999357	-6.43240402187274e-13	159	0	0	25	6607
ko00830	Retinol metabolism	0.999999999999422	-5.77833208073235e-13	71	0	0	25	6607
mmu00830	Retinol metabolism	0.999999999999422	-5.77833208073235e-13	71	0	0	25	6607
mmu_M00120	Coenzyme A biosynthesis, pantothenate => CoA	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00079	Keratan sulfate degradation	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00383	ECV complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00079	Keratan sulfate degradation	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00380	SCF-BTRC complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00085	Fatty acid biosynthesis, elongation, mitochondria	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00385	Cul4-DDB1-DDB2 complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00141	C1-unit interconversion, eukaryotes	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu00460	Cyanoamino acid metabolism	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00395	Decapping complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00380	SCF-BTRC complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00289	RF-C complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00386	Cul4-DDB1-CSA complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00307	Pyruvate oxidation, pyruvate => acetyl-CoA	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00289	RF-C complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00285	MCM complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00395	Decapping complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00386	Cul4-DDB1-CSA complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00044	Tyrosine degradation, tyrosine => homogentisate	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00307	Pyruvate oxidation, pyruvate => acetyl-CoA	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00141	C1-unit interconversion, eukaryotes	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00385	Cul4-DDB1-DDB2 complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00383	ECV complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00042	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00107	Steroid hormone biosynthesis, cholesterol => prognenolone => progesterone	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00382	SCF-FBS complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00085	Fatty acid biosynthesis, elongation, mitochondria	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu00524	Butirosin and neomycin biosynthesis	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00285	MCM complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
ko00524	Butirosin and neomycin biosynthesis	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
ko00460	Cyanoamino acid metabolism	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00120	Coenzyme A biosynthesis, pantothenate => CoA	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00044	Tyrosine degradation, tyrosine => homogentisate	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
M00382	SCF-FBS complex	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu_M00107	Steroid hormone biosynthesis, cholesterol => prognenolone => progesterone	0.999999999999556	-4.4356843835151e-13	5	0	0	25	6607
mmu04064	NF-kappa B signaling pathway	0.99999999999965	-3.5040811030336e-13	84	0	0	25	6607
mmu_M00146	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	0.999999999999839	-1.61141814853669e-13	13	0	0	25	6607
mmu_M00181	RNA polymerase III, eukaryotes	0.999999999999839	-1.61141814853669e-13	13	0	0	25	6607
M00089	Triacylglycerol biosynthesis	0.999999999999839	-1.61141814853669e-13	13	0	0	25	6607
M00146	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	0.999999999999839	-1.61141814853669e-13	13	0	0	25	6607
M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	0.999999999999839	-1.61141814853669e-13	13	0	0	25	6607
M00181	RNA polymerase III, eukaryotes	0.999999999999839	-1.61141814853669e-13	13	0	0	25	6607
mmu_M00089	Triacylglycerol biosynthesis	0.999999999999839	-1.61141814853669e-13	13	0	0	25	6607
mmu_M00011	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	0.999999999999839	-1.61141814853669e-13	13	0	0	25	6607
